id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
14219,716933,D2,Agriculture,8.0,कागदाची जाडी मिलिमीटरमध्ये मोजली जाते,कागदाची जाडी मिलिमीटरमध्ये मोजली जाते
14220,719017,D4,Agriculture,7.5,भंडारदऱ्यात फक्त कच्ची केळी ठेवली जातात,भंडारदऱ्यात फक्त कच्ची केळी ठेवली जातात
14221,710802,D1,Agriculture,8.0,पिक कापूच्या आधी शेतकरी पिकातलो ओलावो बघता,पिकाचे कापण्यापूर्वी शेतकरी पिकांमध्ये ओलावा पाहतात.
14222,716632,D2,Agriculture,8.0,मेंढीपालन ही संथ जळणारी पर्यावरणीय आपत्ती आहे,मेंढीपालन ही संथ जळणारी पर्यावरणीय आपत्ती आहे
14223,721394,D4,Banking,7.5,काही वेळाने माझा पगार वाढेल,काही वेळाने माझा पगार वाढेल
14224,709310,D1,Banking,8.0,यू.पी.आय सेवा मिळवूक मोबाईल नंबर रजिस्टर करूक व्हयो,यू.पी.आय सेवा मिळवण्यासाठी मोबाईल नंबर नोंदवा
14225,714773,D2,Banking,8.0,डेबिट कार्ड दवडावर बँकमा जाइसन ते ब्लॉक करी देवो,डेबिट कार्ड वरून बँकेत जाऊन ते ब्लॉक करून द्यावे
14226,719401,D4,Banking,7.5,तुम्ही बँकेत जा आणि मला पैसे काढून दया,तुम्ही बँकेत जा आणि मला पैसे काढून द्या.
14227,709129,D1,Agriculture,8.0,हृदयाक चांगलो ठेऊक दुधी भोपळो फायदेशीर असता,हृदय चांगले ठेवल्यास दुधाचे आणि भोपळ्याचे सेवन फायदेशीर असते
14228,712582,D2,Banking,8.0,संशोधन निधीना करता यीद्यापीठे बनेल शेतंस,संशोधन निधीमुळे शेतजमीन बनेल.
14229,720098,D4,Agriculture,7.5,जनावरांकडून शेणाच्या स्वरूपात खत मिळते,जनावरांकडून शेणाच्या स्वरूपात खत मिळते
14230,706789,D1,Banking,8.0,भाड्योपट्टी ह्या एक करारात्मक व्यवस्था असा,भाड्योपट्टी हे एक करारात्मक व्यवस्था आहे
14231,714281,D2,Agriculture,8.0,शयेर मझारला लोके आपला हौशेखातर मधमाश्या पायतंस,शायरी मजार्ला लोकांना आपला हशेखातर मधमाशा पायतंस
14232,724272,D4,Agriculture,7.5,रब्बीचा हंगाम आक्टोबर ते फरवरीपर्यंत रायते,रब्बीचा हंगाम ऑक्टोबर ते फेब्रुवारीपर्यंत असतो.
14233,709579,D1,Agriculture,8.0,"मर्सराईस्ड कॉटन कपड्याक आखडून टाकता , रेशम जसा चमक देता तसा","मर्सराईज कॉटन कपडे आखून टाका, रेशम जसा चमक देतो तसा"
14234,715606,D2,Agriculture,8.0,जोगिंदर ने शेती रसायनाचे दुकान घेतले आहे,जोगिंदरने शेती रसायनाचे दुकान घेतले आहे
14235,719362,D4,Banking,7.5,श्यामचे काका एका कंपनीचे शेअर होल्डर आहेत,श्यामचे काका एका कंपनीचे शेअर होल्डर आहेत
14236,712439,D1,Banking,8.0,बँकिंग वित्तीय सेवाचो लाभ आपण कसो घेयाचो ?,बँकिंग वित्तीय सेवांचा लाभ आपण कसे घ्यावा?
14237,714804,D2,Agriculture,8.0,अपियोलॉजी चा संबंध मधमाशा पाळण्याशी आहे,अपियोलॉजीचा संबंध मधमाशा पाळण्याशी आहे
14238,719235,D4,Agriculture,7.5,बीट आणि बीटचा रस ऍथलेटिक कामगिरी सुधारू शकतो,बीट आणि बीटचा रस ऍथलेटिक कामगिरी सुधारू शकतो
14239,710181,D1,Banking,8.0,एम.एफ.आय वित्त कंपनी त्या लोकांका लघु कर्ज देता,एम.एफ.आय वित्त कंपनी त्या लोकांचे लघु कर्ज देते
14240,717302,D2,Agriculture,8.0,कापसावर लाल्या रोग पडल्यावर काय उपाययोजना करावी ?,कापसावर लाल्या रोग पडल्यावर काय उपाययोजना करावी?
14241,720160,D4,Agriculture,7.5,पीक तयार झाल्यावर शेतकरी खूप खूश होऊन सण साजरा करतात,पीक तयार झाल्यावर शेतकरी खूप आनंद होऊन सण साजरा करतात.
14242,709982,D1,Banking,8.0,बँक खाता आणि आय.एफ.सी चो उपयोग करून आय.एम.पी.एस ट्रान्सफर निवडा,बँक खाते आणि आय.एफ.सी वापरून आय.एम.पी.एस ट्रान्सफर निवडा
14243,717575,D2,Agriculture,8.0,पाच एकर गहू काढणीसाठी कोणते यंत्र अधिक उपयुक्त ठरेल ?,पाच एकर गहू काढणीसाठी कोणते यंत्र अधिक उपयुक्त ठरेल?
14244,720169,D4,Agriculture,7.5,माझे वडील आमच्या शेतात एकच पोषक खत वापरतात,माझे वडील आमच्या शेतात एकच पोषक खत वापरतात
14245,707938,D1,Agriculture,8.0,मोती उत्पादनाक आता उद्योगाचा स्वरूप ईला आसा,मोती उत्पादनाचे आता उद्योगाचे स्वरूप आहे
14246,718178,D2,Banking,8.0,पैसे पाठवण्याच्या दोन पद्धती कोणत्या आहेत ?,पैसे पाठवण्याच्या दोन पद्धती कोणत्या आहेत?
14247,721398,D4,Banking,7.5,पे पॅलमधून तुम्ही किती पैसे पाठवू शकता ?,तुम्ही पॅलममधून किती पैसे पाठवू शकता?
14248,711737,D1,Agriculture,8.0,खय खयच्या पिकांका थंड हवामान लागतं ?,खय खयच्या पिकांका थंड हवामान लागते का?
14249,717343,D2,Agriculture,8.0,महिंद्रा ट्रॅक्टर घेतल्यावर काय फायदा होईल ?,महिंद्रा ट्रॅक्टर घेतल्यावर काय फायदा होईल?
14250,718818,D4,Agriculture,7.5,जूटचे बिया पेरण्यापूर्वी पाऊस आवश्यक असते,जूटचे बिया पेरण्यापूर्वी पाऊस आवश्यक असतो
14251,711264,D1,Agriculture,8.0,ते योजना शेतकऱ्यानपर्यंत पोचतत काय ?,ती योजना शेतकऱ्यांपर्यंत पोहोचत आहेत का?
14252,716453,D2,Agriculture,8.0,विज्ञान वर्गात क्रस्टेशियन्स बद्दल शिकविले,विज्ञान वर्गात क्रस्टेशियन्स बद्दल शिकविले
14253,721485,D4,Banking,7.5,आपण आपले भांडवल पोस्ट ऑफिसमध्ये देखील जमा करू शकता,आपण आपले भांडवल पोस्ट ऑफिसमध्ये देखील जमा करू शकता
14254,712061,D1,Banking,8.0,कर्ज घेऊचा असल्यास अर्ज खाय करूचो पडता ?,कर्ज घ्यायचे असल्यास अर्ज करावा लागतो का?
14255,713219,D2,Banking,8.0,आपण विदेश मा जाईसन भी आपला यात्रा विमा करू शकतोस का ?,आपण विदेशमध्ये जायचे असेल तर आपला यात्रा विमा करू शकतो का?
14256,722755,D4,Banking,7.5,वायर ट्रान्सफरचा ट्रेंड किती जुना आहे ?,वायर ट्रान्सफरचा ट्रेंड किती जुना आहे?
14257,709475,D1,Banking,8.0,तुमच्या के.वाई.सी साठी तुमचो आधार नंबर अपडेट करा,तुमच्या के.वाई.सी साठी तुमचा आधार नंबर अपडेट करा
14258,717986,D2,Banking,8.0,विम्याचा हफ्ता मला ऑनलाईन पद्धतीने भरता येईल का ?,विम्याचा हफ्ता मला ऑनलाईन पद्धतीने भरता येईल का?
14259,718754,D4,Banking,7.5,कोणीही कुठूनही बँक सुविधा मिळू शकते,कोणीही कुठूनही बँक सुविधा मिळू शकते
14260,708762,D1,Agriculture,8.0,नैसर्गिक रबर रबरच्या झाडांतना मिळवतत,नैसर्गिक रबर झाडांतून मिळवत आहे
14261,717935,D2,Banking,8.0,एका दिवसात मला किती पैसे ट्रान्सफर करता येतील ?,एका दिवसात मला किती पैसे ट्रान्सफर करता येतील?
14262,721953,D4,Agriculture,7.5,द्राक्षांची लागवड व कापणी केली जाते,द्राक्षांची लागवड व कापणी केली जाते
14263,706882,D1,Banking,8.0,"नाण्यावर अनेकदा प्रतिमा , अंक किंवा मजकूर असता","नाण्यावर अनेकदा प्रतिमा, अंक किंवा मजकूर असतात."
14264,718109,D2,Banking,8.0,मला बँकेकडून कर्जाच्या कोणत्या सवलती मिळतील ?,मला बँकेकडून कर्जाच्या कोणत्या सवलती मिळतील?
14265,719426,D4,Banking,7.5,मी इतर कोणत्याही प्रकारे कर्ज फेडू शकते का ?,मी इतर कोणत्याही प्रकारे कर्ज फेडू शकते का?
14266,710833,D1,Agriculture,8.0,फॉस्फेट खता अशी असत जी पाण्यात विरघळवून वापरली जातत,फॉस्फेट खता अशी होती जी पाण्यात विरघळवून वापरली जाते
14267,717518,D2,Agriculture,8.0,गीर जातीची गाय एकावेळी किती लिटर दूध देते ?,गीर जातीची गाय एकावेळी किती लिटर दूध देते?
14268,718745,D4,Banking,7.5,एकीकडे कर हा जनतेवर बोजा म्हणून पाहिला जाऊ शकतो,एकीकडे हे जनतेवर बोजा म्हणून पाहिले जाऊ शकते.
14269,709973,D1,Agriculture,8.0,प्रीतम ने आमच्या गावात सरकार तर्फे कूपनलिका उघडत आहे,प्रीतमने आमच्या गावात सरकार तर्फे कूपनलिका उघडत आहे
14270,717450,D2,Agriculture,8.0,दुष्काळात कोणकोणती रोपे लावली पाहिजे ?,दुष्काळात कोणकोणत्या रोपे लावली पाहिजेत?
14271,720041,D4,Agriculture,7.5,रोबोटिक शेती अद्याप भारतात प्रचलित नाही,रोबोटिक शेती अद्याप भारतात प्रचलित नाही
14272,710028,D1,Banking,8.0,माका बचत खाता काढूक बँकेत जावचा हा,मला हे बचत खाते बँकेत काढायचे आहे
14273,718634,D2,Agriculture,8.0,कापणी केल्यानंतर धान्य कसे साठवून ठेवावे ?,कापणी केल्यानंतर धान्य कसे साठवून ठेवावे?
14274,719086,D4,Banking,7.5,अमिषाने ई कॉमर्स वापरून नवीन कपडे खरेदी केले,अमिषाने ई कॉमर्स वापरून नवीन कपडे खरेदी केले
14275,709637,D1,Banking,8.0,रेल्वे बजेटका मुख्य बजेट वंगडान जोडल्यानी,रेल्वे बजेट मुख्य बजेट जोडल्यानी
14276,714259,D2,Agriculture,8.0,दंताये वावरनी जमीन येकसारखी कराना करता वापरतंस,तुम्ही जमीन एकासारखी पद्धतीने वापरता.
14277,722305,D4,Banking,7.5,संदीपने प्रसिद्ध बँकेत आपले नवीन बचत खाते उघडले,संदीपने प्रसिद्ध बँकेत आपले नवीन बचत खाते उघडले
14278,707017,D1,Banking,8.0,कॅनरा बँकेन सिंडिकेट बँकेवर ताबो मिळवलान,कॅनरा बँकेच्या सिंडिकेट बँकेवर ताबा मिळाले
14279,714779,D2,Banking,8.0,लियेल कर्ज येयवर फेड ते गहाण ठियेल जमीन सोडी लेता यस,जर कर्ज येवर फेड केले तर ते गहाण जमीन सोडी घेते असे आहे.
14280,719729,D4,Banking,7.5,प्रीतमने संपूर्ण कंपनीची रचनाच बदलून टाकली,प्रीतमने संपूर्ण कंपनीची रचनाच बदलून टाकली.
14281,709642,D1,Banking,8.0,लाईट बील तुम्ही शेवटपर्यंत पण भरू शकतास,लाइट बिल तुम्ही शेवटपर्यंत पण भरू शकता
14282,713833,D2,Agriculture,8.0,जनावरेसना दूध काढाण मशीन तुम्ही देखेल शे का ?,जनावरांचे दूध काढण्यासाठी मशीन तुम्ही पाहणार का?
14283,720754,D4,Banking,7.5,मध्यवर्ती बँक हा प्रत्येक देशाचा कणा असतो,मध्यवर्ती बँक हा प्रत्येक देशाचा कणा असतो
14284,711038,D1,Agriculture,8.0,शेतकरी हॅरो वापरुन पेरणीपूर्वी जमीन सपाट करता,शेतकरी पेरणीपूर्वी जमीन सपाट करण्यासाठी हॅरो वापरतात
14285,713853,D2,Agriculture,8.0,टयूलिप हाई बल्बिफेरस जिओफाइटसची एक जात शे,टयूलिप हाई बल्बिफेरस जिओफाइटसची एक जात शे
14286,720662,D4,Agriculture,7.5,पाऊसाचा अंदाज लाऊन तोटे कमी केले जाऊ शकतात,पाऊसाचा अंदाज लावून तोटे कमी केले जाऊ शकतात
14287,710331,D1,Agriculture,8.0,फळझाडांची वेळोवेळी छाटणी करुची लागता,फळझाडांची वेळोवेळी छाटणी करावी लागते
14288,712641,D2,Agriculture,8.0,"यावसायिक , पारंपारिक आणि मनोरंजन क्षेत्र शेतस","या व्यावसायिक, पारंपारिक आणि मनोरंजन क्षेत्रे आहेत."
14289,722572,D4,Agriculture,7.5,जेली खायला खूप चविष्ट आहे मला जेलीची चव आवडते,जेली खायला खूप चविष्ट आहे आणि मला जेलीची चव आवडते
14290,707356,D1,Banking,8.0,इक्विटीक नफा आणि भांडवली नफ्याचो अधिकार आसा,इक्विटी नफा आणि भांडवली नफ्याचे अधिकार आहेत
14291,718462,D2,Banking,8.0,यू.पी.आय न वापरता क्यू.आर कोडने व्यवहार करता येतो का ?,यू.पी.आय न वापरता क्यू.आर कोडने व्यवहार करता येतो का?
14292,719537,D4,Agriculture,7.5,भारतात आणि जगभरात लाकूड उत्पादनावर भर दिला जात आहे,भारतात आणि जगभरात लाकूड उत्पादनावर भर दिला जात आहे
14293,709124,D1,Agriculture,8.0,भारतात हवामान आणि ऋतू बदलत रव्हतत,भारतात हवामान आणि ऋतू बदलत आहेत
14294,714638,D2,Agriculture,8.0,काही देशस्नी फरनी शेती कराले बंदी करेल शे,काही देशांमध्ये शेतीवर बंदी आहे.
14295,720640,D4,Agriculture,7.5,तंबाखूमुळे कॅन्सरसारखे भयंकर आजार होऊ शकतात,तंबाखूमुळे कॅन्सरसारखे भयंकर आजार होऊ शकतात
14296,710987,D1,Agriculture,8.0,रोलर एक कृषी उपकरण असा ज्याचो वापर जमीन समतल करुक केलो जाता,रोलर एक कृषी उपकरण आहे ज्याचा वापर जमीन समतल करण्यासाठी केला जातो
14297,716079,D2,Agriculture,8.0,रॅपर मध्ये लँडिंग आर्म एका बेल हॅण्डलर सारखा असतो,रॅपरमध्ये लँडिंग आर्म एका बेल हँडलरसारखा असतो
14298,720647,D4,Agriculture,7.5,जोगिंदर मका शिजवून आणि विकून उदरनिर्वाह करतो,जोगिंदर मासे शिजवून आणि विकून उदरनिर्वाह करतो
14299,710423,D1,Banking,8.0,रोख प्रवाह ही व्यवसायात वापरली जाणारी रक्कम असा,रोख प्रवाह ही व्यवसायात वापरली जाणारी रक्कम आहे
14300,717903,D2,Agriculture,8.0,अतिउष्ण वातावरणाचा परिणाम कोणत्या फळावर होऊ शकतो ?,अतिउष्ण वातावरणाचा परिणाम कोणत्या फळावर होऊ शकतो?
14301,718786,D4,Agriculture,7.5,घरातील झाडांना कमी सूर्यप्रकाश लागतो,घरातील झाडांना कमी सूर्यप्रकाश लागतो
14302,707473,D1,Agriculture,8.0,खता एकतर घन गोळ्या किंवा द्रव फवारणीतसून वापरली जातत,खता एकतर घन गोळ्या किंवा द्रव फवारणीतसून वापरली जाते
14303,718107,D2,Banking,8.0,बँकेकडून मिळणाऱ्या कर्जाचा व्याजदर काय असेल ?,बँकेकडून मिळणाऱ्या कर्जाचा व्याजदर काय असेल?
14304,720099,D4,Agriculture,7.5,गावात शेणखत सर्रास दिसून येते,गावात शेणखत सर्रास दिसून येते
14305,707369,D1,Agriculture,8.0,ऊस उत्पादनात भारताचो जगात दुसरो क्रमांक लागता,ऊस उत्पादनात भारताला जगात दुसरा क्रमांक मिळतो
14306,717843,D2,Agriculture,8.0,ई कॉमर्ससाठी कोणत्या साधनांचा वापर करावा ?,ई कॉमर्ससाठी कोणत्या साधनांचा वापर करावा?
14307,721582,D4,Agriculture,7.5,एक ऑयस्टर दिवसाला पंधरा गॅलन पाणी फिल्टर करू शकतो,एक ऑयस्टर दिवसाला पंधरा गॅलन पाणी फिल्टर करू शकतो
14308,709081,D1,Agriculture,8.0,उर्जा वाढवूक मनुके सकाळी पाण्यात भिजवून खातत,उर्जा वाढवण्यासाठी लोक सकाळी पाण्यात भिजवून खात आहेत
14309,718502,D2,Banking,8.0,डेबिट कार्डचा उपयोग कशाप्रकारे करावा लागतो ?,डेबिट कार्डचा उपयोग कशाप्रकारे करावा लागतो?
14310,720671,D4,Banking,7.5,"सचिनने बँकेची मदतिने , सौरभला सहज पैसे पाठवले",सचिनने बँकेच्या मदतीने सौरभला सहज पैसे पाठवले
14311,709019,D1,Banking,8.0,बटन दाबल्यार मी माझो मोबाईल नंबर टाकलंय,मी बटन दाबून माझा मोबाईल नंबर टाकला आहे.
14312,718621,D2,Agriculture,8.0,एक एकर जमीन म्हणजे त्रेचाळीस हजार पाचशे साठ चौरस फूट असतात,एक एकर जमीन म्हणजे त्रेचाळीस हजार पाचशे साठ चौरस फूट असतात.
14313,718783,D4,Agriculture,7.5,चिकणमाती भारताच्या मैदानी भागात आढळते,चिकणमाती भारताच्या मैदानी भागात आढळते
14314,710430,D1,Agriculture,8.0,लेट्यूसका आपण पानेदार भाजीच्या रुपात पण उगवताव,लेट्यूस आपण पानेदार भाजीच्या रूपात उगवतो
14315,717799,D2,Agriculture,8.0,जमिनीची सुपिकता कोणत्या खतामुळे वाढते ?,जमिनीची सुपिकता कोणत्या खतामुळे वाढते?
14316,721776,D4,Agriculture,7.5,मी संग्रहालयात आईची बरीच शिल्पे पाहिली,मी संग्रहालयात आईची बरीच शिल्पे पाहिली
14317,710497,D1,Agriculture,8.0,ही जागा चारीबाजून झुडपानमध्ये अडकलेली असा,ही जागा चारीबाजून छायामध्ये अडकलेली आहे
14318,716782,D2,Banking,8.0,कर हे करदात्याने केलेले अनिर्वाय योगदान आहे,कर हे करदात्याने केलेले अनिवार्य योगदान आहे
14319,720589,D4,Agriculture,7.5,राहुलचे वडील सूती कापड बिनण्याचा काम करतात,राहुलचे वडील सूती कापड बिनण्याचा काम करतात
14320,707255,D1,Banking,8.0,"फोन पे , जी.पे ह्यो काही यू.पी.आय व्यवहार पर्याय असत",फोन पे वर काही यूपीआई व्यवहार पर्याय आहेत
14321,713602,D2,Banking,8.0,मी व्यापारमा सगळा पैसा सिडमनी म्हनीसन लई दीना,मी व्यापारातील सगळा पैसा बचत म्हणून घेतला.
14322,718679,D4,Agriculture,7.5,आजोबा शेतात गव्हाचे पीक उगवयाचे,आजोबा शेतात गव्हाचे पीक उगवायचे आहे.
14323,710662,D1,Banking,7.9,गहाणखत फसवणूक टाळुसाठी सरकारना काय कायदे केले हत काय ?,गहाणखत फसवणूक टाळण्यासाठी सरकारला काय कायदे केले आहेत?
14324,713215,D2,Banking,8.0,पिगी बँक मा पैसा जमा करा नी परथा गनच टाईम पन चालू शे,"बँकेत पैसा जमा करा, इतर अनेक वेळा चालू आहेत."
14325,719814,D4,Agriculture,7.5,भारतातील सिंचनाचा मुख्य स्रोत तलाव आहे,भारतातील सिंचनाचा मुख्य स्रोत तलाव आहे
14326,711503,D1,Agriculture,7.9,तुषार सिंचन आनी ठिबक सिंचन यातला स्वस्त काय आसा ?,तुषाराचे सिंचन आणि ठिबक सिंचन यातला स्वस्त काय आहे?
14327,714183,D2,Agriculture,8.0,जीराना वापर फोडणी देवाले आणि भाजीमा करतंस,जीराना वापरून फोडणी देणारे आणि भाजीमध्ये काम करणारे
14328,720341,D4,Agriculture,7.5,तूरडाळीचा भाजी म्हणून वापर केला जातो,तूरडाळीचा भाजी म्हणून वापर केला जातो
14329,711003,D1,Banking,7.9,वस्तु विकत घेता येतत पण सेवा नाय विकत घेऊ शकणव,वस्तू विकत घेता येते पण सेवा विकत घेऊ शकत नाही
14330,718350,D2,Banking,8.0,उपयुक्तता किंवा युटिलिटी बिल म्हणजे काय ?,उपयुक्तता किंवा युटिलिटी बिल म्हणजे काय?
14331,722006,D4,Banking,7.5,पी.एफ.डी.एफ ची स्थापना केंद्र सरकारने केली,पी.एफ.डी.एफ ची स्थापना केंद्र सरकारने केली
14332,710578,D1,Agriculture,7.9,"ऊस , नारळ , संत्री नगदी पिकांच्या रुपात उगवली जातत","ऊस, नारळ, संत्री नगदी पिकांच्या रूपात उगवत आहेत"
14333,717457,D2,Agriculture,8.0,मी कमी खर्चात शेतीमध्ये चारा कसा लावू शकतो ?,मी कमी खर्चात शेतीमध्ये चारा कसा लावू शकतो?
14334,718776,D4,Agriculture,7.5,मला प्राणी खूप आवडतात मी रोज गाईचे दूध पितो,मला प्राणी खूप आवडतात मी रोज गाईचे दूध पितो
14335,710890,D1,Agriculture,7.9,मगर जीनस एलीगेटरची मगर असा आणि ती हिरव्या रंगाची असता,पण जीनस एलीगेटरची मगर अशी आहे आणि ती हिरव्या रंगाची आहे
14336,714587,D2,Banking,8.0,इस्टेटवरना कर यंदाना बजेटमा वाढना का कमी झाया ?,इस्टेटवरचे बजेट यंदा वाढवण्याऐवजी कमी का करायचे आहे?
14337,718695,D4,Agriculture,7.5,फॉक्सटेल ही जगातील सर्वात जुनी बाजरी आहे,फॉक्सटेल ही जगातील सर्वात जुनी बाजरी आहे
14338,712280,D1,Banking,7.889,निधी हस्तांतरणाक खयचे खयचे ऑनलाइन गोष्टी निगडीत आसत ?,निधी हस्तांतरणाशी ऑनलाइन गोष्टी निगडित आहेत का?
14339,716609,D2,Banking,8.0,काही देशांमध्ये कार विमा अनिवार्य आहे,काही देशांमध्ये कार विमा अनिवार्य आहे
14340,719065,D4,Agriculture,7.5,सीताफळ अमेरिकेच्या मूळ फळांपैकी एक आहे,सीताफळ अमेरिकेच्या मूळ फळांपैकी एक आहे
14341,711911,D1,Banking,7.857,कर्ज काढताना काय काय कागदपत्रा लागतत ?,कर्ज काढताना काय काय कागदपत्रे लागतात?
14342,717099,D2,Banking,8.0,अर्थशास्त्र आणि वित्त यात काय फरक आहे,अर्थशास्त्र आणि वित्त यात काय फरक आहे
14343,721864,D4,Banking,7.5,नवजात उद्योजक संधीचा पाठलाग करताना दिसू शकतो,नवजात उद्योजक संधीचा पाठलाग करताना दिसू शकतो
14344,708757,D1,Agriculture,7.857,शेतकऱ्यांचो बाजार एक भौतिक किरकोळ बाजार असा,शेतकऱ्यांचा बाजार एक भौतिक किरकोळ बाजार आहे.
14345,718463,D2,Banking,8.0,यू.पी.आय साठी स्वत:चा मोबाईल असणे गरजेचे आहे का ?,यू.पी.आय साठी स्वतःचा मोबाईल असणे गरजेचे आहे का?
14346,722870,D4,Agriculture,7.5,बर्नार्ड बाजरी गवत प्रजातीशी संबंधित आहे,बर्नार्ड बाजरी गवत प्रजातीशी संबंधित आहे
14347,708925,D1,Banking,7.857,ए.टी.एम कार्ड क्रेडीट किंवा डेबिट कार्ड नसता,एटीएम कार्ड क्रेडिट किंवा डेबिट कार्ड नसले तर
14348,718590,D2,Banking,8.0,एजंटशिवाय बँकेतर्फे विमा काढता येतो का ?,एजंटशिवाय बँकेकडून विमा काढता येतो का?
14349,721707,D4,Banking,7.5,करमाफी ही ऐच्छिक अनुपालन धोरणांपैकी एक आहे,करमाफी ही ऐच्छिक अनुपालन धोरणांपैकी एक आहे
14350,712305,D1,Banking,7.857,के.वाय.सी खयच्या खयच्या गोष्टीत वापरला जाता ?,केवायसीच्या त्या गोष्टीत वापरला जातो का?
14351,715121,D2,Banking,8.0,मला समजले की भारताचे अर्थ मंत्रालय दिल्लीत आहे,मला समजले की भारताचे अर्थ मंत्रालय दिल्लीत आहे
14352,720342,D4,Agriculture,7.5,मैद्याचा वापर स्वयंपाकात केला जातो,मैद्याचा वापर स्वयंपाकात केला जातो
14353,710526,D1,Banking,7.857,आंतराष्ट्रीय कर मुद्दे सगळ्यात कठीण मुद्दे असत,आंतरराष्ट्रीय कर मुद्दे सर्वात कठीण मुद्दे असतात.
14354,712845,D2,Banking,8.0,आतेना कायमा गुंतवणूक कराना कारण बचतमा कमी येल शे,आता काय गुंतवणूक करायची कारण बचतीमध्ये कमी होईल शे
14355,719597,D4,Agriculture,7.5,"भारतात पिकांचे सीझन खरीप , रब्बी आणि जैद आहेत","भारतात पिकांचे सीझन खरीप, रब्बी आणि जैद आहेत"
14356,708753,D1,Agriculture,7.833,कश्मिरी शाल बनवूक कश्मिरी लोकर वापरतत,कश्मिरी शाल बनवूक कश्मिरी लोक वापरत आहेत
14357,714556,D2,Agriculture,8.0,"असील कोंबडानी जात चपयता , ऐटबाज चाल आणि लढाऊ करता वयखावंस",असील कोंबडानी जात चालावी आणि लढत असेल तर वयखवंस
14358,722561,D4,Agriculture,7.5,शेतकरी सर्वसाधारणपणे नगदी पिकांवर अवलंबून असतात,शेतकरी सर्वसाधारणपणे नगदी पिकांवर अवलंबून असतात
14359,707095,D1,Banking,7.8,आर्थिक विवरणांका आर्थिक अहवाल म्हणतत,आर्थिक विवरणांकाचा आर्थिक अहवाल म्हणत आहे
14360,717061,D2,Banking,8.0,बचत खाते उघडून आपण आपल्या बचतीच्या रकमेवर व्याज मिळवू शकतो,बचत खाते उघडून आपण आपल्या बचतीच्या रकमेवर व्याज मिळवू शकतो
14361,718781,D4,Agriculture,7.5,उपसा सिंचन हा शेतात सिंचनाचा एक प्रकार आहे,उपसा सिंचन हा शेतात सिंचनाचा एक प्रकार आहे
14362,707056,D1,Banking,7.778,"ठेव खाती बचत खाती , चालू खाती असू शकतत",ठेव बचत खाती चालू खाती असू शकतात
14363,715041,D2,Banking,8.0,पेपाल खूप पटकन आणि सुरक्षितपणे पैसे पोहोचविते,पेपाल खूप पटकन आणि सुरक्षितपणे पैसे पोहोचवते
14364,720317,D4,Agriculture,7.5,कधीकधी कॉर्न आणि गवत सारखे पूरक फीड दिले जातात,कधीकधी कॉर्न आणि गवत सारखे पूरक फीड दिले जातात
14365,709444,D1,Banking,7.5,जमीन भाडेपट्टी एका काळ मर्यादे खातीर आसतात,जमिनीच्या भाडेपट्टीत एका कालावधीची मर्यादा असते
14366,715473,D2,Agriculture,8.0,"क्रस्टेशियन समुद्री जनावर आहे जसं की , झिंगे",क्रस्टेशियन समुद्री प्राणी आहेत जसे की झिंगे
14367,719991,D4,Banking,7.5,इन्कम टॅक्सची गणना ही किचकट प्रक्रिया नाही,इन्कम टॅक्सची गणना ही किचकट प्रक्रिया नाही
14368,710070,D1,Banking,7.5,लोकांका कर्ज तारणावर मूळ भरपाई करूची लागता,कर्जाचे मूळ भरपाई तारणावर करायची लागते.
14369,712851,D2,Banking,8.0,जोगिंदर दुकान नं आनलाईन पेमेंट फोन पे वरी लेस,जोगिंदर दुकान क्रमांक ऑनलाईन पेमेंट फोन पे तपासा
14370,721997,D4,Banking,7.5,देय बिले प्रॉमिसरी नोट्स म्हणून काम करतात,देय बिले प्रॉमिसरी नोट्स म्हणून काम करतात
14371,708886,D1,Banking,7.5,युनियन बैंकेक यू.बी.आय म्हणान पण ओळखतत,युनियन बँक यू.बी.आय म्हणून पण ओळखते
14372,718624,D2,Agriculture,8.0,शेती ही पावसावर आणि बदलणाऱ्या ऋतूंवर अवलंबून असते,शेती ही पावसावर आणि बदलणाऱ्या ऋतूंवर अवलंबून असते
14373,721800,D4,Agriculture,7.5,आमचे सरकार भूजल पातळी राखण्याचा प्रयत्न करीत आहे,आमचे सरकार भूजल पातळी राखण्याचा प्रयत्न करीत आहे
14374,710216,D1,Agriculture,7.5,केळफुलाचो उपयोग भाजीसाठी केलो जाता,केळफुलाचा उपयोग भाजीसाठी केला जातो
14375,717694,D2,Agriculture,8.0,मे व जून महिन्यात कोणता भाजीपाला पिकवावा ?,मे आणि जून महिन्यात कोणते भाजीपाला पिकवायचे आहे?
14376,721406,D4,Banking,7.5,विनिमय दर वाढणे हे अगदी सामान्य आहे,विनिमय दर वाढणे हे अगदी सामान्य आहे
14377,710667,D1,Banking,7.5,गुंतवणुक सेवा हे पण आर्थिक सेवांचे भाग असत,गुंतवणुक सेवा हे पण आर्थिक सेवांचे भाग असतात.
14378,714356,D2,Agriculture,8.0,फयेसनं उत्पादन हाउ जलदगतीकन वाढणारा यवसाय शे,उत्पादनामुळे व्यवसायाची गती कशी वाढते?
14379,721929,D4,Agriculture,7.5,केळीचे फळ झाडाच्या देठात विकसित होते,केळीचे फळ झाडाच्या देठात विकसित होते
