id,text_id,dialect,domain,distortion_score,dialect_text,standard_text
2605,710534,D1,Agriculture,16.5,आपल्या सदस्यांमधे पध्दतशीर जोखीम व्यवस्थापन आणि सुरक्षित व्यवहाराच्या फायद्यांका महत्त्व देवा,आपल्या सदस्यांमध्ये पद्धतशीर जोखीम व्यवस्थापन आणि सुरक्षित व्यवहाराच्या फायद्यांचे महत्त्व देवा
2611,706751,D1,Banking,16.5,संस्थात्मक गुंतवणूकदार ह्या एक संस्था असा ज्या सिक्युरिटीज खरेदी करुक पैसा जमा करतत,संस्थात्मक गुंतवणूकदार हे एक संस्था आहे ज्या सिक्युरिटीज खरेदी करून पैसा जमा करत आहेत
2614,706467,D1,Banking,16.5,परिपूर्ण परतावो ह्यो गुंतवणूक पोर्टफोलिओवरलो नफो किंवा तोटो मोजण्याचा येक माप असा,परिपूर्ण परतावा ही गुंतवणूक पोर्टफोलिओवरलो किंवा तो मोजण्याचा एक माप असा
2617,706991,D1,Banking,16.5,मालाच्यो निर्यातीसाठी अनेकदा सीमाशुल्क अधिकाऱ्यांचो सहभाग आवश्यक असता,निर्यातसाठी अनेकदा सीमाशुल्क अधिकाऱ्यांचा सहभाग आवश्यक असतो
2620,706461,D1,Banking,16.5,निश्चित उत्पन्न विश्लेषण ह्या कर्ज सुरक्षिततेचा मू्ल्य निर्धारित करण्याची प्रक्रिया असा,निश्चित उत्पन्न विश्लेषण हे कर्ज सुरक्षिततेचे मूल्य निर्धारित करण्याची प्रक्रिया आहे.
2626,708078,D1,Banking,16.5,"संदेश सांगत होतो , तीन ते सहा महिने मनी मार्केट खात्यात पैसे ठेवुचे लागतत","संदेश सांगत होतो, तीन ते सहा महिने मनी मार्केट खात्यात पैसे ठेवणे लागत आहे."
2629,709933,D1,Agriculture,16.5,नद्यांचे किनारे आणि माती घट करण्यासाठी मोकळ्या जमिनीर झाडे लावली जातत,नद्यांच्या किनाऱ्यांवर आणि माती कमी करण्यासाठी मोकळ्या जमिनीवर झाडे लावली जात आहेत.
2632,706558,D1,Banking,16.5,ह्या ठेवी लोकांका त्यांच्यो खात्यात दर महिन्याक येक निश्चित रक्कम जमा करून व्याज मिळवून देतत,या ठेवी लोकांच्या खात्यात दर महिन्याला एक निश्चित रक्कम जमा करून व्याज मिळवून देत आहेत.
2635,707982,D1,Banking,16.5,राष्ट्रीय पेंशन प्रणाली मध्ये सरकार पेन्शनच्या जबाबदारीपासून स्वतःक मुक्त ठेवता,राष्ट्रीय पेन्शन प्रणालीमध्ये सरकार पेन्शनच्या जबाबदारीपासून स्वतःला मुक्त ठेवते
2641,709537,D1,Banking,16.5,बाजारात असे कित्येक क्षेत्र हत ज्येंका सांस्कृतिक उद्योजिकतेच्या रुपात मोठा करता येईत,बाजारात असे किती क्षेत्र सांस्कृतिक उद्योजिकतेच्या रूपात मोठे होऊ शकत होते
2650,708197,D1,Banking,16.5,"उद्योगशील देशात लोक घर , कार आणि वस्तू खरेदी करुच्यासाठी ग्राहक कर्जाचो उपयोग करतत","उद्योगशील देशात लोक घर, कार आणि वस्तू खरेदी करण्यासाठी ग्राहक कर्जाचा उपयोग करत आहेत"
2653,709253,D1,Banking,16.5,आवडत्या स्टॉकचा मुल्यांकन प्रमुख क्रेडीट रेटींग एजेंसीच्या माध्यमातना होता,आवडत्या स्टॉकचे मूल्यांकन प्रमुख क्रेडिट रेटिंग एजन्सीच्या माध्यमातून झाले होते.
2659,709886,D1,Agriculture,16.5,"चिटिन ह्या एक मोठा , स्ट्रक्चरल पॉलिसेकेराइड हा जा सुधारित ग्लुकोजच्या साखळ्यांनी बनला आसा",चिटिन हा एक मोठा स्ट्रक्चरल पॉलिसेकेराइड सुधारित ग्लुकोजच्या साखळ्यांनी बनला असा.
2662,706710,D1,Banking,16.5,इक्विटी धारक त्याच्यो मालकीचो हिस्सो किंवा जारीकर्त्याचो अंशात्मक भाग असता,इक्विटी धारक त्याच मालकीचा हिस्सा किंवा जारीकर्त्याचा अंशात्मक भाग असतो
2665,710769,D1,Agriculture,16.5,दरवर्षी भेंडीद्वारे उत्पादित लँबिंगच्या संख्येक लँबिंग पर्सेंटेज म्हणून ओळखला जाता,दरवर्षी भेंडीद्वारे उत्पादित लँबिंगच्या संख्येला लँबिंग टक्के म्हणून ओळखले जाते.
2668,709765,D1,Agriculture,16.5,"मेंढ्यांपाना मिळणारे गोष्टी लय हळूहळू कुजतत , ज्याचो थेट परिणाम पर्यावरणावर होता","मेंढ्यांपासून मिळणाऱ्या गोष्टी हळूहळू तयार होत होत्या, ज्याचा थेट परिणाम पर्यावरणावर होता."
2671,706843,D1,Banking,16.5,चक्रवाढ व्याजात पूर्वी जमा झालेल्यो व्याजावर मिळणारा व्याजाचो समावेश होता,चक्रवाढ व्याजात पूर्वी जमा झालेल्या व्याजावर मिळणारे व्याजच समावेश होते.
2677,711052,D1,Agriculture,16.5,सदाहरित वनस्पती विविध रंगांच्या फुलांनी आणि औषधी गुणधर्मान परिपुर्ण असता,शाश्वत वनस्पती विविध रंगांच्या फुलांनी आणि औषधी गुणधर्मांनी परिपूर्ण असतात.
2680,709495,D1,Agriculture,16.5,पशुपालन ही शेतीची शाखा असा जी प्राण्यांशी संबंधित असलेला मांस आणि दुग्धजन्य पदार्थ वाढवता,पशुपालन ही शेतीची शाखा आहे जी प्राण्यांशी संबंधित मांस आणि दुग्धजन्य पदार्थ वाढवते.
2686,707915,D1,Banking,16.5,"मी वाचलंय कि , आंतरराष्ट्रीय व्यापार दोन किंवा त्येच्यापेक्षा अधिक देशांमध्ये होता",मी वाचले की आंतरराष्ट्रीय व्यापार दोन किंवा त्यापेक्षा अधिक देशांमध्ये होता.
2692,711059,D1,Agriculture,16.5,समुद्री शेतीक वाढवुसाठी फिश जिनोमचा संशोधन सहस्त्राबधी वर्षांपासून चालू असा,समुद्री शेती वाढवण्यासाठी फिश जीनोमचे संशोधन सहस्त्रावधी वर्षांपासून चालू आहे.
2695,707582,D1,Agriculture,16.5,तागाची लागवड उष्ण व सौम्य हवामानात केली जाता असा सुधीर सांगा होतो,सुधीर सांगतो की तागाची लागवड उष्ण व सौम्य हवामानात केली जाते.
2707,710367,D1,Agriculture,16.5,भारतात कुक्कुट पालनातना आहारात मांस आणि अंड्यांची पुर्तता केली जाता,भारतात कुक्कुट पालनातून आहारात मांस आणि अंड्यांची पूर्तता केली जाते
2710,710645,D1,Banking,16.5,क्राउडफंडिंग म्हणजे मोठ्या संख्येन लोकांकडुन पैशे गोळा करून प्रकल्पाक निधी देवची प्रथा,क्राउडफंडिंग म्हणजे मोठ्या संख्येने लोकांकडून पैसे गोळा करून प्रकल्पाचा निधी देण्याची प्रथा.
2713,707506,D1,Agriculture,16.5,चहाच्या पिशव्या बनवूसाठी वापरलो जाणारो फिल्टर पेपर ह्यो प्रामुख्याने अबका फायबरचो बनलेलो असता,चहाच्या पिशव्या बनवण्यासाठी वापरले जाणारे फिल्टर पेपर प्रामुख्याने फायबरचे बनलेले असते.
2716,708229,D1,Banking,16.5,कर्ज किंवा क्रेडिट कार्डचा पेमेंटसूद्दा इलेक्ट्रॉनिक क्लिअरिंग सिस्टीमने होता,कर्ज किंवा क्रेडिट कार्डचा पेमेंट इलेक्ट्रॉनिक क्लिअरिंग सिस्टीमने झाले
2719,707102,D1,Banking,16.5,इनव्हॉइस म्हणजे साधारणपणान किंमत आणि विक्रीच्यो अटी निर्दिष्ट करणारा वस्तूंची सूची,इनव्हॉइस म्हणजे साधारणपणे किंमत आणि विक्रीच्या अटी निर्दिष्ट करणारी वस्तूंची सूची
2725,708876,D1,Banking,16.5,ऑनलाईन पासबूक आपल्या खात्यातल्या देवाण घेवाणीचो इतिहास बघुचा एक उपकरण हा,ऑनलाईन पासबुक आपल्या खात्यातील देवाणघेवाणीचा इतिहास पाहणारे एक उपकरण आहे
2731,707256,D1,Banking,16.5,यू.पी.आय ह्या एक अशी प्रणाली असा ज्या एकाच मोबाईल ऍप्लिकेशनात एकाधिक बँक खात्यांका सामर्थ्य देता,यू.पी.आय ही एक अशी प्रणाली आहे जी एकाच मोबाईल ऍप्लिकेशनमध्ये अनेक बँक खात्यांना सामर्थ्य देते.
2737,710886,D1,Banking,16.5,भारतातल्या कर महसुलाचो मोठो भाग पेट्रोलियम उत्पादनांवर लावल्या जाणाऱ्या करांमधुन येता,भारताचे कर महसुलाचा मोठा भाग पेट्रोलियम उत्पादनांवर लावले जाणार करांमधून येतो
2743,709726,D1,Banking,16.5,स्पॉट मार्केट ती जागा असा जिकडे लगेच डिलीवरीक वित्त साधनांचो व्यापार करतत,स्पॉट मार्केट ती जागा आहे जिथे लगेच डिलिव्हरीचे वित्त साधन व्यापार केले जाते.
2749,706717,D1,Banking,16.5,वॉर बॉण्ड्स ह्यो युद्धाच्या काळात लष्करी ऑपरेशन्स आणि इतर खर्चासाठी वित्तपुरवठा करता,वॉर बॉण्ड्स हे युद्धाच्या काळात लष्करी ऑपरेशन्स आणि इतर खर्चासाठी वित्तपुरवठा करत.
2755,707146,D1,Banking,16.5,इंट्रा बँक फंड ट्रान्सफर सुविधा ए.टी.एम कार्डांपुरतो मर्यादित असा ज्याचाशी अनेक खाती लिंक आसत,इंट्रा बँक फंड ट्रान्सफर सुविधा एटीएम कार्डांपुरते मर्यादित आहे ज्याशी अनेक खाती लिंक आहेत.
2758,709250,D1,Banking,16.5,आंतराष्ट्रीय कराधान म्हणजे कोणती पण व्यक्ती वेगवेगळ्या देशांच्या कर कायद्यांच्या अधीन हा,आंतरराष्ट्रीय कराधान म्हणजे कोणतीही व्यक्ती वेगवेगळ्या देशांच्या कर कायद्यांच्या अधीन असते.
2767,709357,D1,Banking,16.5,एक दान प्रत्यारोपणाक रक्त किंवा अंगासारख्या चिकित्सा आवश्यकतांका पुरा करू शकता,एक दान प्रत्यारोपणाक रक्त किंवा अंगासारख्या चिकित्सा आवश्यकतांका पुरा करू शकता
2770,706393,D1,Banking,16.5,"आधुनिक काळातलो मूल्याचो सर्वात सामान्य भांडार म्हणजे पैसो , चलन किंवा एखादी वस्तू","आधुनिक काळात मूल्याचा सर्वात सामान्य ठेवा म्हणजे पैसे, चलन किंवा एखादी वस्तू"
2776,709915,D1,Banking,16.5,तीस लाखाच्यावर असणाऱ्या शुद्ध संपत्तीवर एक टक्क्याच्या दराने संपत्ती कराचो हिशेब लावलो जाता,तीस लाखांवर असणाऱ्या शुद्ध संपत्तीवर एक टक्क्याच्या दराने संपत्तीचे हिशेब लावावा.
2779,724865,D1,Agriculture,16.5,"पट्टीवर लीफ सेन्सर बसवलेलो असता , जो पानाच्या आतल्या पाण्याच्या प्रमाणावर आधारित पाण्याची कमतरता ओळखता",पट्टीवर लीफ सेन्सर बसवलेलो असता जो पानाच्या आतल्या पाण्याच्या प्रमाणावर आधारित पाण्याची कमतरता ओळखता
2785,707999,D1,Agriculture,16.441,"लसूण एलियम सैटिवम ही एलियम वंशातील बल्बस फुलांच्या वनस्पतीची एक प्रजाती आसा , असा मी खयतरी वाचलंय","लसूण एलियम सैटिवम ही एलियम वंशातील बल्ब फुलांच्या वनस्पतीची एक प्रजाती आहे, असे मी वाचले आहे."
2788,707180,D1,Banking,16.441,बँकांका फसवणूक किंवा कार्ड तपशील लीक झाल्याची शंका इली तर त्या ए.टी.एम कार्ड सुद्धा ब्लॉक करू शकता,बँकाची फसवणूक किंवा कार्ड तपशील लीक झाल्याची शंका असल्यास त्या एटीएम कार्डला सुद्धा ब्लॉक करता येते.
2791,707492,D1,Banking,16.438,"गृह कर्ज आणि कर कर्ज ह्ये सुरक्षित कर्जाचे सगळ्यात साधारण उदाहरणा आसात , असा कुणाल म्हणालो","गृह कर्ज आणि कर कर्ज हे सुरक्षित कर्जाचे सर्वात सामान्य उदाहरणे आहेत, असे कुणाल म्हणाला."
2797,706454,D1,Banking,16.433,दीनदयाल अंत्योदय योजना ह्या कौशल्य प्रशिक्षण देऊन गरिबांका मदत करणारी भारत सरकारची येक योजना असा,दीनदयाल अंत्योदय योजना हे कौशल्य प्रशिक्षण देऊन गरिबांना मदत करणारी भारत सरकारची एक योजना आहे.
2800,707012,D1,Banking,16.433,भारत सरकारान देना बँक आणि विजया बँकेचो पूर्वीच्यो बँक ऑफ बडोदात विलीनीकरण करण्याचो प्रस्ताव दिलान,भारत सरकाराने देना बँक आणि विजया बँकेची पूर्वीची बँक ऑफ बडोदाची विलीनीकरण करण्याचा प्रस्ताव दिला.
2803,707823,D1,Banking,16.429,ब्रोकर ह्यो भांडवली व्यापारात गुंतवणूकदारांका येक सिस्टम देऊ साठी येक दुवा म्हणान काम करता,ब्रोकर हे भांडवली व्यापारात गुंतवणूकदारांना एक सिस्टम देण्यासाठी एक दुवा म्हणून काम करतो
2809,709752,D1,Banking,16.429,आवडीनुसार कायतरी काम करणा जसा की नृत्य गायनाचा आवडीचो अभ्यास करणा ज्यामध्ये समाविष्ट आसा,"आवडीनुसार काहीतरी काम करा, जसे की नृत्य आणि गायनाचा अभ्यास ज्यामध्ये समाविष्ट आहे."
2812,709210,D1,Agriculture,16.429,"मेंढ्यांपासून कापड बनवूक कार्डिंग , कातरना , विणना आणि फिनिशिंग ही सगळी कामा येतत","मेंढ्यांपासून कापड बनवण्याचे कार्डिंग, कातरना, विणना आणि फिनिशिंग ही सगळी कामे येतात."
2815,710642,D1,Banking,16.429,कोणपण बँकेच्या ईमेल आय.डी वर मेल पाठवु शकता आणि त्यांच्याकडून कर्जाचा ईस्टेटमेंट मागवु शकता,तुम्ही बँकेच्या ईमेल आय.डी वर मेल पाठवू शकता आणि त्यांच्याकडून कर्जाचा स्टेटमेंट मागवू शकता
2818,710855,D1,Agriculture,16.423,बीया नसलेली द्राक्षा फिकट हिरवी अंडाकृती आकाराची आणि सौम्य गोड द्राक्षा तयार करतत,बीज नसलेली द्राक्षा फिकट हिरवी अंडाकृती आकाराची आणि सौम्य गोड द्राक्षा तयार करत आहेत
2821,707535,D1,Agriculture,16.423,जुन्या पद्धतीं मध्ये सेंद्रिय शेती आणि नैसर्गिक आणि पीकांचा चक्र ह्यांचो समावेश आसा,जुन्या पद्धतींमध्ये सेंद्रिय शेती आणि नैसर्गिक तसेच पीक चक्र यांचा समावेश आहे.
2824,708578,D1,Agriculture,16.423,"हळदीची पाना पचनक्रिया वाढवक , पोटफुगी , सुजीसारख्या त्रासांका कमी करुक मदत करतत","हळदीची पाने पचनक्रिया वाढवतात, पोटदुखी आणि सुजीसारख्या त्रासांका कमी करण्यास मदत करतात."
2827,708957,D1,Banking,16.423,सुरजने सांगितल्यान की बॅन्का पण पिअर टू पिअर लेंडींगच्या ऑनलाईन माध्यमातना उधार देता,सुरजने सांगितले की बँक पण पीअर टू पीअर लेंडिंगच्या ऑनलाईन माध्यमांतून उधार देते
2830,724942,D1,Banking,16.423,"डब्ल्यू.आई.पी.ओ जगभरात बाह्यबाहेरची कार्यालया आसत , जिनेव्हा , स्वित्झर्लंड हय त्यांचा मुख्यालय आसा","डब्ल्यू.आय.पी.ओची कार्यालये जगभरात आहेत, जिनेव्हा, स्वित्झर्लंड त्यांचे मुख्यालय आहे."
2833,709064,D1,Agriculture,16.417,"घोंगडा , टोप्यो , हातमोजे बनवूक दक्षिण अमेरिकेतल्या अल्पाका फायबरचो उपयोग होता","घोंगडा, टोपी, हातमोजे बनवण्याचे दक्षिण अमेरिकेतील अल्पाका फायबरचा उपयोग होता."
2836,708123,D1,Agriculture,16.417,सुपरमार्केट मध्ये येगयेगळ्या प्रकारच्ये खाऊचे आणि पिऊचे पदार्थ आणि घरगुती उत्पादना असतत,सुपरमार्केटमध्ये वेगवेगळ्या प्रकारचे खाऊचे आणि पिऊचे पदार्थ आणि घरगुती उत्पादने असतात.
2839,710808,D1,Agriculture,16.417,"पूर्वीच्या मोहिमेत गहु , वाटाणो अंतराळात गेलो नंतरच्या मोहिमेत क्लोरेला पेशी गेले","पूर्वीच्या मोहिमेत गहू, वाटाण अंतराळात गेलो, नंतरच्या मोहिमेत क्लोरेला पेशी गेले."
2842,708951,D1,Banking,16.417,"अल्गोरिदमचो अभ्यास , वित्तीय मोडेल , सिस्टमची जाणीव देणारे कॉम्प्युटर प्रोग्रॅम असत","अल्गोरिदमचा अभ्यास, वित्तीय मॉडेल, सिस्टमची जाणीव देणारे कॉम्प्युटर प्रोग्राम असतात."
2845,707963,D1,Agriculture,16.417,योग्य जमिनीसाठी योग्य ता पीक निवडणा लय महत्वाचा आसाह्या ध्यानात ठेवूक हव्या,योग्य जमिनीसाठी योग्य पीक निवडणे लक्षात ठेवणे महत्त्वाचे आहे.
2848,706561,D1,Banking,16.409,कॉर्पोरेट फायनान्स ह्यो वित्त क्षेत्र असा ज्यो निधीच्या स्त्रोतांशी संबंधित असा,कॉर्पोरेट फायनान्स हे वित्त क्षेत्र ज्या निधीच्या स्त्रोतांशी संबंधित आहे.
2854,706773,D1,Banking,16.409,व्याजदराची जोखीम म्हणजे बॉण्ड मालकांका व्याजदरांत चढ उतारामुळे उद्भवणारी जोखीम असा,व्याजदराची जोखीम म्हणजे बॉण्ड मालकांका व्याजदरांत चढ-उतारांमुळे उद्भवणारी जोखीम आहे.
2857,706745,D1,Banking,16.409,"स्टॉक एक्स्चेंज , याका सिक्युरिटीज एक्स्चेंज किंवा बोर्स असा सुद्धा म्हणतत","स्टॉक एक्स्चेंज, याचा सिक्युरिटीज एक्स्चेंज किंवा बोर्स असा सुद्धा म्हणत आहे."
2860,724824,D1,Banking,16.395,"केंद्रीय बँक , रिझर्व्ह बँक , ही येक संस्था असा जी एखाद्या राज्याचा चलन आणि चलनविषयक धोरण व्यवस्थापित करता",केंद्रीय बँक आणि रिझर्व्ह बँक ही एक संस्था आहे जी एखाद्या राज्याचे चलन आणि चलनविषयक धोरण व्यवस्थापित करते
2869,707163,D1,Banking,16.375,तुमच्यो कर्जाची स्थिती जाणून घेऊक तुम्ही ग्राहक सेवो विभागाक कॉल करू शकता किंवा ईमेल करू शकता,तुम्ही तुमच्या कर्जाची स्थिती जाणून घेण्यासाठी ग्राहक सेवा विभागाला कॉल करू शकता किंवा ईमेल करू शकता
2872,724938,D1,Banking,16.375,"खायच्याव कर्मचाऱ्याच्या भविष्य निधीसाठी , सरकार पगारातसून जितकी रक्कम कापता , तितकीच रक्कम स्वतः कडसून भरता","कर्मचाऱ्याच्या भविष्य निधीसाठी सरकार पगारातून जी रक्कम कापते, तीच रक्कम स्वतःच्या खिशातून भरतो."
2875,707924,D1,Agriculture,16.357,"मृदा संवर्धन , माती दुरुस्ती आणि योग्य मृदा आरोग्य ह्या सगळा मृदा व्यवस्थापनेत येता","मृदा संवर्धन, माती दुरुस्ती आणि योग्य मृदा आरोग्य ह्या सर्व मृदा व्यवस्थापनात येतात."
2878,706432,D1,Banking,16.346,गहाणखत फसवणूक म्हनजे जी फसवणूक सावकाराच्या एजंटद्वारा ग्राहकाची दिशाभूल किंवा फसवणूक केल्यावर होता,गहाणखत फसवणूक म्हणजे ती फसवणूक जी सावकाराच्या एजंटद्वारे ग्राहकाची दिशाभूल किंवा फसवणूक केल्यावर होते.
2881,709350,D1,Banking,16.346,उच्च मिळकत असणाऱ्या देशांत मध्यम मिळकत असणाऱ्या देशांच्या तुलनेत कमी व्यापारी समस्या असतत,उच्च उत्पन्न असणाऱ्या देशांमध्ये मध्यम उत्पन्न असणाऱ्या देशांच्या तुलनेत कमी व्यापारी समस्या आहेत.
2884,709957,D1,Banking,16.333,पैशाची अधिक गुंतवणूक विशेष रूपातले व्यक्तिगत पैशै मालमत्तेतील अधिक गुंतवणूक दाखवून देतत,पैशाची अधिक गुंतवणूक विशेष रूपातले व्यक्तिगत मालमत्तेतील अधिक गुंतवणूक दाखवून देत आहे
2887,709193,D1,Agriculture,16.333,माझ्या गावात द्राक्षांची मोप बागा हत मिया गावात गेल्यार मोप द्राक्षा खातंय,"माझ्या गावात द्राक्षांची मोप बागा आहेत, माझ्या गावात गेल्यार मोप द्राक्षा खात आहेत."
2890,706573,D1,Banking,16.324,"एक नैतिक बँक , ज्याका सामाजिक , पर्यायी , नागरी किंवा शाश्वत बँक म्हणून सुद्धा ओळखला जाता","एक नैतिक बँक जी सामाजिक, पर्यायी, नागरी किंवा शाश्वत बँक म्हणून सुद्धा ओळखली जाते"
2896,707104,D1,Banking,16.318,भारतीय लेखा मानक ह्या लेखा मानक मंडळाच्यो देखरेखीखाली जारी केला जाता,भारतीय लेखा मानक हे लेखा मानक मंडळाच्या देखरेखीखाली जारी केले जातात
2899,707072,D1,Banking,16.3,मनी मार्केट खात्याक मनी मार्केट डिपॉझिट खाता असा सुद्धा म्हणतत,मनी मार्केट खात्याचे मनी मार्केट डिपॉझिट खाते असे सुद्धा म्हणत आहेत
2902,710989,D1,Banking,16.3,"लक्झेंबर्ग , मोनाको , हाँगकाँग , सिंगापूर , आर्यलंड आणि लेबनॉनमध्ये बँकिंग गुप्तता प्रचलित असा","लक्झेंबर्ग, मोनाको, हाँगकाँग, सिंगापूर, आर्यलंड आणि लेबनॉनमध्ये बँकिंग गुप्तता प्रचलित आहे."
2905,706853,D1,Banking,16.3,रिअल इस्टेट अर्थशास्त्र म्हणजे रिअल इस्टेट मार्केटात आर्थिक तंत्रांचो वापर,रिअल इस्टेट अर्थशास्त्र म्हणजे रिअल इस्टेट मार्केटमध्ये आर्थिक तंत्राचा वापर
2911,706796,D1,Banking,16.269,"व्यवसायाचो स्वरूप , व्यवसायाचो आकार , मालकांन गुंतवलेला भांडवल ह्या निश्चित भांडवल असा","व्यवसायाचे स्वरूप, व्यवसायाचा आकार, मालकांनी गुंतवलेले भांडवल हे निश्चित भांडवल आहे."
2914,709365,D1,Banking,16.269,"एक्सचेंजचा माध्यम कमोडीटी मनी , रिप्रेझेंटेटिव मनी , क्रिप्टोकरंसी आणि फिएट मनी असा","एक्सचेंजचे माध्यम कमोडिटी मनी, रिप्रेझेंटेटिव्ह मनी, क्रिप्टोकरन्सी आणि फिएट मनी असे आहे."
2917,710302,D1,Agriculture,16.25,नैसर्गिक रबर झाडांपासून तयार होता तर कृत्रिम रबर वेगवेगळ्या प्रक्रियांनी तयार होता,नैसर्गिक रबर झाडांपासून तयार होते तर कृत्रिम रबर वेगवेगळ्या प्रक्रियांनी तयार होते
2923,707193,D1,Banking,16.0,देय बिल ह्या सुनिश्चित करता की प्रलंबित लाभांश देयका विशिष्ट पक्षास पात्र असता,देय बिल असे सुनिश्चित करा की प्रलंबित लाभांश देयका विशिष्ट पक्षास पात्र आहे
2926,710672,D1,Agriculture,16.0,गुरांच्या पालनपोषण आणि प्रजननासाठी हराची शेती केली जाता,गुरांच्या पालनपोषण आणि प्रजननासाठी हिरवी शेती केली जाते
2938,706653,D1,Banking,16.0,"उत्तरदायित्व सर्वसाधारणपणे वजा केला जाता , म्हणून त्याका कधीकधी निव्वळ संपत्ती कर म्हणतत","उत्तरदायित्व सर्वसाधारणपणे वजा केले जाते, म्हणून ते कधीकधी निव्वळ संपत्ती म्हणते."
2944,709882,D1,Banking,16.0,चक्रवाढ पद्धतीच्या व्याजाने वेळे बरोबर छोटीशी गुंतवणूकही संपत्तीच्या स्वरूपात बदलू शकता,चक्रवाढ पद्धतीच्या व्याजाने वेळेनुसार छोटीशी गुंतवणूकही संपत्तीच्या स्वरूपात बदलू शकते.
2947,707921,D1,Agriculture,16.0,"मुळात दोन प्रकारची जाळी असतत , नदी किंवा भरती ओहोटीच्या क्षेत्रात कायमस्वरूपी रचना","मुळात दोन प्रकारची जाळी अस्तित्वात आहेत, नदी किंवा भरती ओहोटीच्या क्षेत्रात कायमस्वरूपी रचना."
2953,709017,D1,Banking,16.0,विकास आणि अन्य उपायांनी आजिविकेच्या संधींमध्ये वाढ करून गरिबी कमी करुची हा,विकास आणि अन्य उपायांनी आजिविकेच्या संधींमध्ये वाढ करून गरिबी कमी केली.
2956,709851,D1,Agriculture,16.0,कृषी भौतिकशास्त्रामार्फत मातीची गुणवत्ता तपासली जाता,कृषी भौतिकशास्त्रामार्फत मातीची गुणवत्ता तपासली जाते
2959,709983,D1,Banking,16.0,बँक खात्याचे के.वाय.सी याच्यासाठीच केले जाता कि गिरायकांची ओळख पटोक व्हयी,बँक खात्याच्या के.वाय.सीसाठीच ग्राहकांची ओळख पटवण्यासाठी केले जाते.
2965,706612,D1,Banking,16.0,गहाण कर्जाची रचना सामान्यतः दीर्घकालीन कर्जा म्हणून केली जाता,गहाण कर्जाची रचना सामान्यतः दीर्घकालीन कर्जा म्हणून केली जाते
2968,707405,D1,Banking,16.0,कमोडिटी मार्केट उत्पादित उत्पादनांऐवजी प्राथमिक आर्थिक क्षेत्रात व्यापार करता,कमोडिटी मार्केट उत्पादित उत्पादनांऐवजी प्राथमिक आर्थिक क्षेत्रात व्यापार करता
2971,710728,D1,Banking,16.0,डे ट्रेडर्स सामान्यतः मार्जिन लोनसारख्या लीव्हरेजचो वापर करतत,डे ट्रेडर्स सामान्यतः मार्जिन लोनसारख्या लीव्हरेजचा वापर करत आहेत
2974,709618,D1,Agriculture,16.0,युनायटेड स्टेट्सच्या उत्तरेकडील भागात वसंत ऋतूच्या सुरुवातीक पॅन्सीचा झाड दिसून येता,युनायटेड स्टेट्सच्या उत्तरेकडील भागात वसंत ऋतूच्या सुरुवातीला पॅन्सीचे झाड दिसत आहे.
2980,709506,D1,Banking,16.0,पेरोल किंवा मगे कर्यबल कराच्या मध्ये कर्मचारी आणि कंपनी दोघवले फंडासाठी जबाबदार आसत,पेरोल किंवा इतर गोष्टींमध्ये कर्मचारी आणि कंपनी दोघेही फंडासाठी जबाबदार होते
2983,707819,D1,Banking,16.0,"बेकायदेशीर व्यवहारांमध्ये रोख रकमेतच देवाणघेवाण केली जाता , ह्या लय घातक असता","बेकायदेशीर व्यवहारांमध्ये रोख रकमेतच देवाणघेवाण केले जाते, हे खूप घातक असते."
2989,706571,D1,Banking,16.0,पोस्टल बचत प्रणाली अशा ठेवीदारांका प्रदान करतत ज्यांका बँकांमध्ये प्रवेश नसता,पोस्टल बचत प्रणाली अशा ठेवीदारांना प्रदान करते ज्यांचे बँकांमध्ये प्रवेश नाही.
2995,710382,D1,Agriculture,16.0,मातीतल्या पोषक तत्त्वांचो स्तर तपासुसाठी आपण तज्ञांचो सल्लो घेउक हवो,मातीतील पोषक तत्वांचा स्तर तपासण्यासाठी आपण तज्ञांचा सल्ला घ्यावा.
2998,706741,D1,Banking,16.0,ज्या देशांत कंपनीचो अधिवास असा त्या देशानुसार स्टॉकचो वर्गीकरण केला जाऊ शकता,"ज्या देशात कंपनीचा अधिवास आहे, त्या देशानुसार स्टॉकचे वर्गीकरण केले जाऊ शकते."
3001,707181,D1,Banking,16.0,"तुमचो कार्ड हॉटलिस्ट झाल्यावर , बँक तुमचा कार्डच्यो वापरान होणारो कोणतोही व्यवहार ब्लॉक करता",तुमचे कार्ड हॉटलिस्ट झाल्यावर बँक तुमचे कार्ड वापरून कोणताही व्यवहार ब्लॉक करते.
3004,707956,D1,Banking,16.0,"युनायटेड बँक ऑफ इंडिया ही पंजाब नॅशनल बँकेच्या उपकंपन्यांपैकी एक आसा , असा संदीप सांगा होतो","युनायटेड बँक ऑफ इंडिया पंजाब नॅशनल बँकेच्या उपकंपन्यांपैकी एक आहे, असा संदीप सांगतो."
